-0.399994 0.000067  0.224924
-0.399994 0.690000  0.224924
-0.399994 0.800055 -0.225096
-0.399994 1.390000 -0.325094
-0.399994 1.390000 -0.425101
-0.399994 0.000067 -0.425101
 0.399994 0.000067  0.224924
 0.399994 0.690000  0.224924
 0.399994 0.800055 -0.225096
 0.399994 1.390000 -0.325094
 0.399994 1.390000 -0.425101
 0.399994 0.000067 -0.425101
